ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE_YEARS,EMPLOYED_SPECIAL_VALUE,EMPLOYED_YEARS,TARGET_BAD,LOG_INCOME
5091432,F,0,1,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2.0,44.4,0,8.1,0,12.323860125621126
5091433,M,1,1,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Low-skill Laborers,2.0,36.5,0,2.2,0,11.630717389475995
5091434,F,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Low-skill Laborers,4.0,45.8,0,15.4,0,11.407576060361786
5091435,F,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Low-skill Laborers,4.0,45.8,0,15.4,0,11.407576060361786
5091436,F,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Low-skill Laborers,4.0,45.8,0,15.4,0,11.407576060361786
5091437,F,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Low-skill Laborers,4.0,45.8,0,15.4,0,11.407576060361786
5091438,F,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Low-skill Laborers,4.0,45.8,0,15.4,0,11.407576060361786
5091439,F,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Low-skill Laborers,4.0,45.8,0,15.4,0,11.407576060361786
5091440,F,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Low-skill Laborers,4.0,45.8,0,15.4,0,11.407576060361786
5091441,F,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Low-skill Laborers,4.0,45.8,0,15.4,0,11.407576060361786
5091442,F,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Low-skill Laborers,4.0,45.8,0,15.4,0,11.407576060361786
5091443,F,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,Low-skill Laborers,4.0,45.8,0,15.4,0,11.407576060361786
5091444,F,1,1,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,4.0,38.6,0,2.3,0,11.119897691565697
5091445,F,1,1,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,4.0,38.6,0,2.3,0,11.119897691565697
5091446,F,0,1,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cleaning staff,4.0,42.8,0,2.0,0,11.119897691565697
5091447,F,0,1,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cleaning staff,4.0,42.8,0,2.0,0,11.119897691565697
5091448,F,0,1,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cleaning staff,4.0,42.8,0,2.0,0,11.119897691565697
5091449,F,0,1,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cleaning staff,4.0,42.8,0,2.0,0,11.119897691565697
5091450,F,0,1,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cleaning staff,4.0,42.8,0,2.0,0,11.119897691565697
5091451,F,0,1,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cleaning staff,4.0,42.8,0,2.0,0,11.119897691565697
5091452,F,0,1,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cleaning staff,4.0,42.8,0,2.0,0,11.119897691565697
5091453,F,0,1,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Cleaning staff,4.0,42.8,0,2.0,0,11.119897691565697
5091454,F,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,2.0,34.8,0,0.6,0,11.630717389475995
5091455,F,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,2.0,34.8,0,0.6,0,11.630717389475995
5091456,F,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,Sales staff,2.0,34.8,0,0.6,0,11.630717389475995
5091457,F,0,1,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Medicine staff,4.0,39.5,0,18.1,0,11.547336553476635
5091458,F,0,1,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Medicine staff,4.0,39.5,0,18.1,0,11.547336553476635
5091459,F,0,1,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Medicine staff,4.0,39.5,0,18.1,0,11.547336553476635
5091460,F,0,1,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,Medicine staff,4.0,39.5,0,18.1,0,11.547336553476635
5091461,F,0,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Accountants,2.0,37.5,0,4.7,0,11.813037464800539
5091464,M,1,1,0,112500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Unknown,2.0,64.1,1,-1.0,0,11.630717389475995
5091465,M,1,1,0,112500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Unknown,2.0,64.1,1,-1.0,0,11.630717389475995
5091466,M,1,1,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,63.6,1,-1.0,0,12.323860125621126
5091467,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,46.5,0,4.0,0,11.813037464800539
5091468,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,46.5,0,4.0,0,11.813037464800539
5091469,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,46.5,0,4.0,0,11.813037464800539
5091470,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,46.5,0,4.0,0,11.813037464800539
5091471,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,46.5,0,4.0,0,11.813037464800539
5091472,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,46.5,0,4.0,0,11.813037464800539
5091473,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,46.5,0,4.0,0,11.813037464800539
5091474,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,46.5,0,4.0,0,11.813037464800539
5091475,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,46.5,0,4.0,0,11.813037464800539
5091477,F,0,1,0,54000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,Cooking staff,1.0,31.6,0,3.7,0,10.896757843893464
5091478,M,0,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,27.6,0,4.0,0,11.967187086434018
5091479,M,0,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,27.6,0,4.0,0,11.967187086434018
5091480,M,0,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,27.6,0,4.0,0,11.967187086434018
5091481,M,0,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,27.6,0,4.0,0,11.967187086434018
5091482,M,0,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,27.6,0,4.0,0,11.967187086434018
5091483,M,0,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,27.6,0,4.0,0,11.967187086434018
5091484,M,0,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,27.6,0,4.0,0,11.967187086434018
5091485,M,0,1,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,4.0,27.6,0,4.0,0,11.967187086434018
5091486,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,66.8,1,-1.0,0,11.407576060361786
5091487,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,66.8,1,-1.0,0,11.407576060361786
5091488,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,66.8,1,-1.0,0,11.407576060361786
5091489,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,66.8,1,-1.0,0,11.407576060361786
5091490,F,0,1,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,Unknown,1.0,66.8,1,-1.0,0,11.407576060361786
5091491,F,0,1,0,144000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,High skill tech staff,2.0,36.9,0,15.1,0,11.87757552297847
5091494,F,0,1,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Cleaning staff,1.0,39.6,0,1.7,0,11.813037464800539
5091496,F,0,1,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Cleaning staff,1.0,39.6,0,1.7,0,11.813037464800539
5091497,F,0,1,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,Cleaning staff,1.0,39.6,0,1.7,0,11.813037464800539
5091498,F,0,0,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,66.5,1,-1.0,0,11.813037464800539
5091499,F,0,0,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,Unknown,2.0,66.5,1,-1.0,0,11.813037464800539
5091500,F,0,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,51.4,0,5.6,0,11.813037464800539
5091503,F,0,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,51.4,0,5.6,0,11.813037464800539
5091504,F,0,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,51.4,0,5.6,0,11.813037464800539
5091505,F,0,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,51.4,0,5.6,0,11.813037464800539
5091506,F,0,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,Core staff,2.0,51.4,0,5.6,0,11.813037464800539
5091507,M,1,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,62.3,1,-1.0,0,11.967187086434018
5091508,M,1,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,62.3,1,-1.0,0,11.967187086434018
5091509,M,1,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,62.3,1,-1.0,0,11.967187086434018
5091511,M,1,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,Unknown,2.0,62.3,1,-1.0,0,11.967187086434018
5091512,F,0,0,0,148500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,40.9,0,6.0,0,11.908346971208951
5091513,F,0,0,0,148500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,40.9,0,6.0,0,11.908346971208951
5091516,F,0,0,0,148500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,Sales staff,2.0,40.9,0,6.0,0,11.908346971208951
5091520,M,0,1,2,225000.0,Working,Incomplete higher,Married,House / apartment,1,1,0,Core staff,4.0,40.8,0,0.4,0,12.323860125621126
5091521,M,0,1,2,225000.0,Working,Incomplete higher,Married,House / apartment,1,1,0,Core staff,4.0,40.8,0,0.4,0,12.323860125621126
5091523,M,0,1,2,225000.0,Working,Incomplete higher,Married,House / apartment,1,1,0,Core staff,4.0,40.8,0,0.4,0,12.323860125621126
5091524,F,0,1,1,211500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,3.0,34.1,0,6.4,0,12.261985005589679
5091526,F,0,1,1,211500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,3.0,34.1,0,6.4,0,12.261985005589679
5091527,F,0,1,1,211500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,3.0,34.1,0,6.4,0,12.261985005589679
5091528,F,0,1,1,211500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,3.0,34.1,0,6.4,0,12.261985005589679
5091529,F,0,1,1,211500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,3.0,34.1,0,6.4,0,12.261985005589679
5091530,F,0,1,0,112500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,Sales staff,1.0,43.2,0,13.7,0,11.630717389475995
5091531,F,0,1,0,90000.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,2.0,37.5,0,16.7,0,11.407576060361786
5091532,F,0,1,0,90000.0,Working,Higher education,Married,House / apartment,0,0,0,Unknown,2.0,37.5,0,16.7,0,11.407576060361786
5091533,F,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Medicine staff,2.0,47.4,0,13.0,0,11.967187086434018
5091535,F,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Medicine staff,2.0,47.4,0,13.0,0,11.967187086434018
5091538,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,42.7,0,8.7,0,11.813037464800539
5091539,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,42.7,0,8.7,0,11.813037464800539
5091540,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,42.7,0,8.7,0,11.813037464800539
5091541,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,42.7,0,8.7,0,11.813037464800539
5091543,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,42.7,0,8.7,0,11.813037464800539
5091544,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,42.7,0,8.7,0,11.813037464800539
5091545,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,42.7,0,8.7,0,11.813037464800539
5091546,F,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,42.7,0,8.7,0,11.813037464800539
5091548,F,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,33.7,0,7.6,0,12.419169901386761
5091549,F,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,33.7,0,7.6,0,12.419169901386761
5091551,F,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,33.7,0,7.6,0,12.419169901386761
5091552,F,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,33.7,0,7.6,0,12.419169901386761
5091555,F,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,33.7,0,7.6,0,12.419169901386761
5091556,F,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,Laborers,2.0,33.7,0,7.6,0,12.419169901386761
5091557,F,0,1,0,60750.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,54.3,1,-1.0,0,11.014538821972666
5091558,F,0,1,0,60750.0,Pensioner,Higher education,Married,House / apartment,0,1,0,Unknown,2.0,54.3,1,-1.0,0,11.014538821972666
5091560,F,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,3.0,40.9,0,4.8,0,11.813037464800539
5091561,F,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,3.0,40.9,0,4.8,0,11.813037464800539
5091562,F,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,3.0,40.9,0,4.8,0,11.813037464800539
5091563,F,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,3.0,40.9,0,4.8,0,11.813037464800539
5091564,F,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,3.0,40.9,0,4.8,0,11.813037464800539
5091566,F,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,3.0,40.9,0,4.8,0,11.813037464800539
5091567,F,1,1,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,Sales staff,3.0,40.9,0,4.8,0,11.813037464800539
5091569,F,0,0,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,Unknown,1.0,60.2,1,-1.0,0,11.630717389475995
5091570,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Unknown,1.0,56.1,1,-1.0,0,11.813037464800539
5091572,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Unknown,1.0,56.1,1,-1.0,0,11.813037464800539
5091573,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Unknown,1.0,56.1,1,-1.0,0,11.813037464800539
5091574,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Unknown,1.0,56.1,1,-1.0,0,11.813037464800539
5091575,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Unknown,1.0,56.1,1,-1.0,0,11.813037464800539
5091576,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Unknown,1.0,56.1,1,-1.0,0,11.813037464800539
5091577,F,0,1,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,Unknown,1.0,56.1,1,-1.0,0,11.813037464800539
5091578,F,0,0,2,225000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Sales staff,4.0,33.5,0,6.5,0,12.323860125621126
5091579,F,0,0,2,225000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Sales staff,4.0,33.5,0,6.5,0,12.323860125621126
5091580,F,0,0,2,225000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Sales staff,4.0,33.5,0,6.5,0,12.323860125621126
5091581,F,0,0,2,225000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Sales staff,4.0,33.5,0,6.5,0,12.323860125621126
5091582,F,0,0,2,225000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Sales staff,4.0,33.5,0,6.5,0,12.323860125621126
5091584,F,0,0,2,225000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Sales staff,4.0,33.5,0,6.5,0,12.323860125621126
5091585,F,0,0,2,225000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Sales staff,4.0,33.5,0,6.5,0,12.323860125621126
5091586,F,0,0,2,225000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Sales staff,4.0,33.5,0,6.5,0,12.323860125621126
5091588,F,0,0,2,225000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,Sales staff,4.0,33.5,0,6.5,0,12.323860125621126
5091589,F,0,1,0,225000.0,Commercial associate,Incomplete higher,Married,With parents,0,0,0,Accountants,2.0,27.8,0,3.3,0,12.323860125621126
5091590,F,0,1,0,225000.0,Commercial associate,Incomplete higher,Married,With parents,0,0,0,Accountants,2.0,27.8,0,3.3,0,12.323860125621126
5091591,F,0,1,0,225000.0,Commercial associate,Incomplete higher,Married,With parents,0,0,0,Accountants,2.0,27.8,0,3.3,0,12.323860125621126
5091592,F,0,1,0,252000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,Medicine staff,2.0,50.3,0,0.4,0,12.437188334739655
5091593,F,0,1,0,252000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,Medicine staff,2.0,50.3,0,0.4,0,12.437188334739655
5091594,F,0,1,0,252000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,Medicine staff,2.0,50.3,0,0.4,0,12.437188334739655
